journey_id,persona,title,category,primary_workflow_template_name,primary_template_exists,journey_readiness_status,outcomes_prompt_present,requires_desired_outcomes,requires_timeline,manual_path_status,autonomous_path_status,initiative_created,initiative_id,workflow_started,workflow_execution_id,workflow_terminal_or_gate_status,frontend_path_exists,api_path_exists,browser_subset_tested,error_code,error_message,root_cause_category,evidence_ref
26c14404-b5b0-4bb4-9588-1afa6162b6ac,startup,Employee Stock Option Plan,hr,Contract Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,45bb575f-319a-4816-b177-8edbadc4da1a,True,09d4e0ff-135e-4f85-89bc-390309047720,,True,True,False,,,env,journey:26c14404-b5b0-4bb4-9588-1afa6162b6ac
ada23021-005a-4e32-9108-bedf60781716,startup,Entity Incorporation,legal,Contract Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,049f2c31-a5f0-4b23-af26-d0ed5784f5c1,True,28e7ec1b-c5c3-4b89-a280-d9d8428e893a,,True,True,False,,,env,journey:ada23021-005a-4e32-9108-bedf60781716
022dde98-15b0-4acd-8053-b7343f0c6f59,startup,First 10 Hires,hr,Recruitment Pipeline,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,9d28cbbe-f1d4-45fa-8c06-d7b813549bf0,True,81096d8e-b5ca-4459-8cec-f5dcc10b8b7e,,True,True,False,,,env,journey:022dde98-15b0-4acd-8053-b7343f0c6f59
5d5d9d92-32df-41a7-8791-7490aefbe8ea,startup,Growth Hacking Experiments,marketing,A/B Testing Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,a6421ef6-c739-4d38-bcc9-a9be2d37ad9b,True,a6c8ac17-9717-49e4-aafb-9b85d055c355,,True,True,False,,,env,journey:5d5d9d92-32df-41a7-8791-7490aefbe8ea
b3c534cf-5130-4585-8aae-14460f4a07f5,startup,Internal Dashboard Build,operations,Dashboard Creation,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,d3d27fb3-5fde-437b-9726-f537c81f5166,True,ef490993-893b-4214-b6be-1b58956b93a4,,True,True,False,,,env,journey:b3c534cf-5130-4585-8aae-14460f4a07f5
e7d9e7ee-5da1-4ba2-bef8-6b7aaedea8de,startup,Investor Update Template,strategy,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,20998836-ef4b-45ba-b860-0d34f9224d77,True,9f6f0db3-99ab-4b9e-9e6d-d8d15e5236fa,,True,True,False,,,env,journey:e7d9e7ee-5da1-4ba2-bef8-6b7aaedea8de
11c3f531-f8c2-4c9a-af9d-2b36fc7ddacb,startup,Knowledge Base Create,operations,Knowledge Base Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,d78d30fa-ea4f-41d8-95e3-204951bc5423,True,48ecaadc-4d6d-4d19-a3f8-5f3df57d86ec,,True,True,False,,,env,journey:11c3f531-f8c2-4c9a-af9d-2b36fc7ddacb
31bd960e-dad1-4be0-a1e7-f6792ac129d1,startup,MVP Launch,product,Product Launch Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,2e31d05e-2195-43ac-bc4e-1fd997482e52,True,9da17f55-b6fd-4f98-92f8-a1c7be8fc158,,True,True,False,,,env,journey:31bd960e-dad1-4be0-a1e7-f6792ac129d1
83dcf14e-19f7-456e-9bf5-c35542ddd971,startup,Pitch Deck Iteration,strategy,Content Creation Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,396611b8-9201-48ab-b488-31e0031ae84f,True,a58c4920-7bfe-4275-9247-3059b7a44374,,True,True,False,,,env,journey:83dcf14e-19f7-456e-9bf5-c35542ddd971
a5b85e6c-e2e8-4a6f-99c0-3b86facc36b3,startup,Product Hunt Launch,marketing,Product Launch Campaign,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,c0d584e9-ce69-4f48-b081-7fe7f07999c0,True,26a802da-a8cd-4c03-a136-cabc9d314d36,,True,True,False,,,env,journey:a5b85e6c-e2e8-4a6f-99c0-3b86facc36b3
f9909938-afd9-489a-b8d1-8143fcd7c6f9,startup,Product Market Fit Validation,strategy,Initiative Framework,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,5cbb4a15-947a-4bba-a60f-e05f28ef7816,True,7f18e164-b3cf-45cc-a414-7588a000a364,,True,True,False,,,env,journey:f9909938-afd9-489a-b8d1-8143fcd7c6f9
0ab80b1f-bc13-485d-874c-cb9eb74b06f2,startup,Referral Program V1,marketing,Partnership Development,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,488f7b03-92f2-44f0-bf5d-900d2613b3f8,True,051bad51-c407-4aac-906d-d8d8278a44ea,,True,True,False,,,env,journey:0ab80b1f-bc13-485d-874c-cb9eb74b06f2
d73ba83a-2b14-4b3d-bafd-c59c01ae648f,startup,Remote Team Culture,hr,Employee Onboarding,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,913f6089-f672-4b32-8912-91689b6314e9,True,cef1342f-9393-464e-87e4-0d554a158289,,True,True,False,,,env,journey:d73ba83a-2b14-4b3d-bafd-c59c01ae648f
8e9049bd-0a51-459e-a0c9-cde4f6f99a3b,startup,Runway Extension Strategy,finance,Fundraising Round,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,12ab2258-f3c6-44ad-ab75-51d844b46882,True,5b6930af-0ec8-40c6-a500-f6e788e8395b,,True,True,False,,,env,journey:8e9049bd-0a51-459e-a0c9-cde4f6f99a3b
0a984dc1-7587-47ad-a17c-ff525c7613e1,startup,Security Compliance (SOC2 Prep),operations,GDPR Compliance Audit,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,ed76af62-6c7b-4a76-8f97-522d3333822f,True,9de6528c-526a-49fa-9471-c7686c50839e,,True,True,False,,,env,journey:0a984dc1-7587-47ad-a17c-ff525c7613e1
0d5d73a4-3546-42e1-a289-4590439767ad,startup,Seed Fundraising,strategy,Fundraising Round,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,2dea65b7-ba3c-444c-9cd4-47e9c072ead2,True,f3884774-f411-4d4b-a797-4213fa7ffff9,,True,True,False,,,env,journey:0d5d73a4-3546-42e1-a289-4590439767ad
4e35c185-188d-47c2-86b8-82bc2c082e9c,startup,Series A Prep,strategy,Fundraising Round,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,c651bafc-e1f0-4040-8ab5-62ab39da008b,True,00745ef6-5291-4668-8275-da5fd62faebe,,True,True,False,,,env,journey:4e35c185-188d-47c2-86b8-82bc2c082e9c
9afbdf43-445b-4dd0-ae0c-cbab9032826e,startup,Server Cost Optimization,operations,Budget Planning,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,dc6a14ec-ab5b-4a2b-a4e0-39f25efcd995,True,b5ffd668-7866-43be-b20b-dc9aca8366b7,,True,True,False,,,env,journey:9afbdf43-445b-4dd0-ae0c-cbab9032826e
63a14532-e5c8-4419-b251-45b01f019cfa,startup,Strategic Pivot Analysis,strategy,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,db638c31-b763-4115-834b-5b2551f20a6f,True,a0754ae0-14cf-48be-a5e9-299bd7f04b52,,True,True,False,,,env,journey:63a14532-e5c8-4419-b251-45b01f019cfa
457a1717-20ed-4c6e-bf88-c4311d906f8a,startup,TechCrunch Outreach,marketing,Influencer Outreach,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,8b58f987-10f2-421b-be63-a074a4b895aa,True,a7ff8ef2-0e09-4082-9367-3f58e25179f4,,True,True,False,,,env,journey:457a1717-20ed-4c6e-bf88-c4311d906f8a
b36b8fe2-4fdb-4752-9693-783ae6a3a011,startup,Terms of Service Draft,legal,Contract Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,69548c05-de83-4f3e-a779-05f6e1172bc7,True,44da304f-9763-4bb7-ad10-93f8b46c03ff,,True,True,False,,,env,journey:b36b8fe2-4fdb-4752-9693-783ae6a3a011
f687b14d-4a0f-40f8-8ec6-74428fbf5567,startup,Trademark Registration,legal,IP Filing,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,bf0caab2-5c6f-41bf-9dc5-1d79696c862c,True,6069cc86-e4ad-4d38-bfaf-7900993ac10e,,True,True,False,,,env,journey:f687b14d-4a0f-40f8-8ec6-74428fbf5567
94dab695-8897-4623-b3d6-02ad36dcd751,startup,Unit Economics Analysis,finance,Financial Reporting,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,e66d17be-23d0-48f1-9997-b9f5c6d398d7,True,73e124b9-8c8e-421f-9d43-d4bd3d520d43,,True,True,False,,,env,journey:94dab695-8897-4623-b3d6-02ad36dcd751
4636903c-c6aa-4a15-92e9-f06c4b7cdfdc,startup,Viral Loop Design,marketing,Product Launch Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,1913161e-d3fa-458d-9726-4e3532aeef61,True,eb4e65c3-3373-4eec-97b0-f32e1bf6a67f,,True,True,False,,,env,journey:4636903c-c6aa-4a15-92e9-f06c4b7cdfdc
2086bff2-4448-40d6-839f-1ce3e3558244,startup,Waitlist Growth Strategy,marketing,Email Nurture Sequence,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,43ae2f4d-1d4f-42ab-a007-5b38f767d433,True,85826361-6a54-4afe-b7d6-9fb0cf8fdc2c,,True,True,False,,,env,journey:2086bff2-4448-40d6-839f-1ce3e3558244
dd65fc87-36e0-4bbb-ad95-80ad2bcbf6ca,startup,YCombinator Application,strategy,Fundraising Round,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,94d3e865-4e63-4e67-b17c-f6a93ae71dcb,True,d295ae60-6272-4208-bbee-9120845a8d92,,True,True,False,,,env,journey:dd65fc87-36e0-4bbb-ad95-80ad2bcbf6ca
